姓名,性別,年紀,體重,chest_max,shoulder_max,hand_max,back_max,belly_max,leg_max,胸體力值,肩體力值,手體力值,背體力值,腹體力值,腿體力值,菜單,菜單評分,難度
User_7385,0,54,84.9,426,271,432,214,341,373,426,271,432,214,341,373,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['前平舉'], 'hand_menu': ['骷髏破碎機', '鋼索三頭肌下壓', '鎚式彎舉'], 'leg_menu': [], 'belly_menu': []}",5.222065630964147,2
User_7386,1,60,67.1,294,362,312,297,350,367,294,362,312,297,350,367,"{'chest_menu': ['窄距伏地挺身'], 'back_menu': [], 'shoulder_menu': ['蝴蝶機反向飛鳥'], 'hand_menu': ['反向握法彎舉'], 'leg_menu': ['側弓步'], 'belly_menu': ['V字起坐', '仰臥抬腿']}",6.741551927718682,2
User_7387,0,41,67.2,237,377,453,412,335,471,237,377,453,412,335,471,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['過頭啞鈴伸展'], 'leg_menu': [], 'belly_menu': ['鳥狗式']}",2.4883100722891305,1
User_7388,1,57,87.4,361,482,204,484,383,250,361,482,204,484,383,250,"{'chest_menu': ['吊環飛鳥'], 'back_menu': [], 'shoulder_menu': ['啞鈴推舉'], 'hand_menu': ['法式推舉', '啞鈴過頭伸展'], 'leg_menu': [], 'belly_menu': []}",5.808690058616118,2
User_7389,0,58,63.4,250,207,270,350,419,208,250,207,270,350,419,208,"{'chest_menu': ['啞鈴臥推', '臥推'], 'back_menu': ['直臂下拉', '單臂高位下拉'], 'shoulder_menu': ['阿諾推舉', '槓鈴肩推', 'T字俯臥撐'], 'hand_menu': ['Zottman彎舉'], 'leg_menu': ['驢子踢腿'], 'belly_menu': ['自行車式仰臥起坐']}",12.81751716653519,4
User_7390,1,28,80.2,251,209,307,260,427,476,251,209,307,260,427,476,"{'chest_menu': ['啞鈴臥推'], 'back_menu': ['反向划船'], 'shoulder_menu': ['臉拉'], 'hand_menu': ['集中彎舉'], 'leg_menu': ['過頭深蹲', '踢腿', '彈力帶深蹲', '後踢腿', '驢子踢腿'], 'belly_menu': ['懸吊式抬腿']}",10.728683865561852,5
User_7391,0,56,98.9,300,298,455,415,293,421,300,298,455,415,293,421,"{'chest_menu': ['窄距伏地挺身'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['鎚式彎舉'], 'leg_menu': ['後踢腿'], 'belly_menu': ['瑞士球捲腹']}",4.238846506618069,2
User_7392,1,28,89.6,304,365,282,464,457,398,304,365,282,464,457,398,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['滑輪下拉', '地雷管划船'], 'shoulder_menu': ['站姿啞鈴肩推', '阿諾推舉', '坐姿啞鈴肩推'], 'hand_menu': ['法式推舉', '過頭啞鈴伸展'], 'leg_menu': ['槓鈴過頭深蹲', '踢腿'], 'belly_menu': ['眼鏡蛇式']}",14.070481601794054,5
User_7393,1,28,71.5,294,279,466,273,325,256,294,279,466,273,325,256,"{'chest_menu': ['蜘蛛人伏地挺身'], 'back_menu': ['坐姿划船', '滑輪下拉'], 'shoulder_menu': ['臉拉', '啞鈴推舉'], 'hand_menu': ['鋼索三頭肌下壓', '三頭伸展', '鎚式彎舉'], 'leg_menu': ['髖部推力'], 'belly_menu': ['自行車式仰臥起坐', '瑞士球捲腹', '懸吊式抬腿', '棒式側邊抬腿', '羅馬椅仰臥起坐']}",17.203193392947817,4
User_7394,1,49,87.9,343,301,354,492,253,205,343,301,354,492,253,205,"{'chest_menu': ['窄距伏地挺身'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['側平舉'], 'hand_menu': ['鋼索三頭肌下壓', '二頭彎舉'], 'leg_menu': ['髖部推力'], 'belly_menu': ['俄羅斯轉體']}",8.797988818843821,3
User_7395,1,23,70.8,287,413,474,368,287,365,287,413,474,368,287,365,"{'chest_menu': ['窄距伏地挺身'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['鎚式彎舉', '骷髏破碎機', '啞鈴過頭伸展'], 'leg_menu': ['體前屈'], 'belly_menu': ['俄羅斯轉體']}",6.946936345788323,2
User_7396,0,46,92.0,419,224,324,364,263,317,419,224,324,364,263,317,"{'chest_menu': ['啞鈴臥推', '啞鈴飛鳥', '上斜槓鈴臥推'], 'back_menu': ['T槓划船', '坐姿划船'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['鎚式彎舉'], 'leg_menu': ['側臥抬腿'], 'belly_menu': ['懸吊式抬腿']}",11.416498158173384,4
User_7397,1,30,63.4,205,402,373,220,370,290,205,402,373,220,370,290,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': [], 'belly_menu': ['毛巾捲腹', '棒式側邊抬腿']}",4.605330252025512,1
User_7398,0,60,68.7,410,440,465,249,281,344,410,440,465,249,281,344,"{'chest_menu': ['窄距臥推', 'Cable機器飛鳥'], 'back_menu': ['滑輪下拉'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['彈力帶二頭肌彎舉', '三頭伸展'], 'leg_menu': ['深蹲', '體前屈', '驢子踢腿'], 'belly_menu': ['瑞士球捲腹', '腹肌滾輪', '自行車式仰臥起坐']}",13.834800197871212,3
User_7399,1,58,75.8,362,308,351,399,239,281,362,308,351,399,239,281,"{'chest_menu': ['蜘蛛人伏地挺身'], 'back_menu': ['反向高位下拉'], 'shoulder_menu': ['槓鈴肩推'], 'hand_menu': ['鋼索三頭肌下壓', '啞鈴過頭伸展', '彈力帶二頭肌彎舉'], 'leg_menu': ['髖部推力', '槓鈴過頭深蹲', '側臥抬腿', '小腿提踵'], 'belly_menu': ['俄羅斯轉體']}",12.563346463166509,5
User_7400,1,51,59.7,443,299,493,418,249,357,443,299,493,418,249,357,"{'chest_menu': ['Cable機器飛鳥', '彈力帶胸部推舉'], 'back_menu': ['引體向上', '吊環引體向上'], 'shoulder_menu': ['YTWL肩部訓練', '前平舉', '坐姿啞鈴肩推'], 'hand_menu': ['彈力帶三頭肌伸展', '彈力帶二頭肌彎舉', '鋼索三頭肌下壓'], 'leg_menu': ['俄羅斯深蹲'], 'belly_menu': ['藥球傳遞', '仰臥抬腿']}",16.67354198582525,4
User_7401,0,55,68.2,273,461,206,217,450,203,273,461,206,217,450,203,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['反向握法彎舉', '過頭啞鈴伸展'], 'leg_menu': [], 'belly_menu': ['眼鏡蛇式']}",3.4628779555931164,1
User_7402,1,59,91.2,336,227,394,221,217,224,336,227,394,221,217,224,"{'chest_menu': [], 'back_menu': ['直臂下拉'], 'shoulder_menu': [], 'hand_menu': ['鋼索三頭肌下壓'], 'leg_menu': ['驢子踢腿'], 'belly_menu': ['俄羅斯轉體', 'V字起坐']}",5.547524629193527,2
User_7403,1,39,77.0,260,481,372,221,205,362,260,481,372,221,205,362,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': ['繩索下拉'], 'shoulder_menu': ['俯身側平舉', '啞鈴推舉', '蝴蝶機反向飛鳥'], 'hand_menu': ['鎚式彎舉'], 'leg_menu': ['單腿硬舉'], 'belly_menu': ['仰臥抬腿', '懸垂舉腿']}",11.307846990700329,5
User_7404,1,56,98.1,488,411,401,345,409,428,488,411,401,345,409,428,"{'chest_menu': ['Cable機器飛鳥', '史密斯臥推', '窄距臥推'], 'back_menu': ['單臂高位下拉', '反向划船', 'T槓划船', '反向高位下拉'], 'shoulder_menu': ['槓鈴肩推'], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': ['側臥抬腿', '硬舉'], 'belly_menu': ['棒式側邊抬腿']}",14.484263537101855,5
User_7405,0,52,77.7,323,237,389,223,500,454,323,237,389,223,500,454,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['肩上推舉', 'T字俯臥撐', '俯身側平舉'], 'hand_menu': ['Zottman彎舉'], 'leg_menu': ['保加利亞分腿蹲'], 'belly_menu': ['傑克刀']}",10.3063525977709,4
User_7406,1,47,83.9,498,337,327,347,395,470,498,337,327,347,395,470,"{'chest_menu': ['窄距伏地挺身', '繩索交叉', '蜘蛛人伏地挺身', '彈力帶胸部推舉'], 'back_menu': ['單臂高位下拉', '繩索下拉'], 'shoulder_menu': ['臉拉', '站姿啞鈴肩推'], 'hand_menu': ['彈力帶二頭肌彎舉', '彈力帶三頭肌伸展', '三頭伸展'], 'leg_menu': ['臀橋'], 'belly_menu': ['棒式側邊抬腿', '毛巾捲腹', '羅馬椅仰臥起坐']}",18.694115447186196,3
User_7407,1,35,67.9,363,452,497,257,407,211,363,452,497,257,407,211,"{'chest_menu': ['啞鈴臥推'], 'back_menu': [], 'shoulder_menu': ['蝴蝶機反向飛鳥', '肩上推舉', '俯身側平舉', 'YTWL肩部訓練', '站姿啞鈴肩推', '阿諾推舉', '坐姿啞鈴肩推'], 'hand_menu': ['反手彎舉', '法式推舉', '彈力帶三頭肌伸展', '二頭彎舉', '過頭啞鈴伸展'], 'leg_menu': ['膝蓋深蹲', '反向弓箭步', '深蹲', '臀橋'], 'belly_menu': ['傑克刀']}",22.98621067122295,3
User_7408,1,43,77.0,382,304,370,418,395,365,382,304,370,418,395,365,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['棒式側邊抬腿']}",0.9391372877150822,1
User_7409,0,47,75.4,497,402,435,291,311,242,497,402,435,291,311,242,"{'chest_menu': ['繩索交叉'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['鋼索三頭肌下壓', '法式推舉', '二頭彎舉', '過頭啞鈴伸展'], 'leg_menu': ['單腿硬舉'], 'belly_menu': ['眼鏡蛇式']}",11.745946263873853,5
User_7410,0,35,68.3,302,340,304,383,360,313,302,340,304,383,360,313,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['棒式側邊抬腿']}",0.9391372877150822,1
User_7411,0,35,97.0,463,455,441,230,217,232,463,455,441,230,217,232,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['小腿提踵'], 'belly_menu': []}",2.3271599820054543,1
User_7412,0,18,81.8,280,325,311,320,363,332,280,325,311,320,363,332,"{'chest_menu': ['蝴蝶機夾胸', '上斜槓鈴臥推'], 'back_menu': ['坐姿划船', '繩索下拉', 'T槓划船'], 'shoulder_menu': ['前平舉'], 'hand_menu': ['鋼索三頭肌下壓', '鎚式彎舉', '集中彎舉'], 'leg_menu': ['硬舉'], 'belly_menu': ['腹肌滾輪', '自行車式仰臥起坐']}",15.754091095739597,5
User_7413,0,53,76.5,414,437,410,269,282,294,414,437,410,269,282,294,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': ['反向握法彎舉'], 'leg_menu': ['驢子踢腿'], 'belly_menu': []}",3.533953074380011,1
User_7414,1,56,62.9,392,448,312,309,208,239,392,448,312,309,208,239,"{'chest_menu': ['窄距臥推', '繩索交叉', '啞鈴飛鳥'], 'back_menu': ['直臂下拉'], 'shoulder_menu': ['阿諾推舉', '站姿啞鈴肩推', '前平舉'], 'hand_menu': ['反手彎舉', '彈力帶二頭肌彎舉', '反向握法彎舉', '鎚式彎舉'], 'leg_menu': [], 'belly_menu': ['俄羅斯轉體', '懸掛舉腿', '自行車式仰臥起坐']}",18.1167886163609,3
User_7415,0,24,97.5,205,359,242,465,222,342,205,359,242,465,222,342,"{'chest_menu': ['啞鈴飛鳥', '彈力帶胸部推舉'], 'back_menu': ['反向划船'], 'shoulder_menu': ['蝴蝶機反向飛鳥'], 'hand_menu': ['集中彎舉'], 'leg_menu': ['側臥抬腿'], 'belly_menu': ['自行車式仰臥起坐']}",8.600438004403355,2
User_7416,1,59,90.0,272,448,284,344,289,480,272,448,284,344,289,480,"{'chest_menu': ['蝴蝶機夾胸'], 'back_menu': [], 'shoulder_menu': ['前平舉'], 'hand_menu': ['集中彎舉'], 'leg_menu': ['踢腿'], 'belly_menu': ['腹肌滾輪']}",6.232493561683983,3
User_7417,1,24,70.9,292,285,459,362,262,234,292,285,459,362,262,234,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': ['抬腿'], 'belly_menu': []}",1.9566412909523447,1
User_7418,1,42,53.3,472,333,239,207,380,229,472,333,239,207,380,229,"{'chest_menu': ['吊環飛鳥'], 'back_menu': ['反向划船'], 'shoulder_menu': ['臉拉'], 'hand_menu': ['Zottman彎舉'], 'leg_menu': ['反向弓箭步', '俄羅斯深蹲'], 'belly_menu': []}",7.051901777390191,2
User_7419,1,62,65.1,237,451,440,449,471,343,237,451,440,449,471,343,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': ['後踢腿'], 'belly_menu': []}",2.0156566224330366,1
User_7420,1,21,78.3,225,433,368,260,300,273,225,433,368,260,300,273,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': [], 'shoulder_menu': ['俯身側平舉', '啞鈴推舉'], 'hand_menu': ['鎚式彎舉'], 'leg_menu': ['膝蓋深蹲'], 'belly_menu': ['羅馬椅仰臥起坐', '眼鏡蛇式', '俄羅斯轉體']}",9.414335129865862,2
User_7421,0,44,98.1,278,411,300,461,236,304,278,411,300,461,236,304,"{'chest_menu': ['繩索交叉'], 'back_menu': ['單臂高位下拉', '滑輪下拉', '寬握引體向上'], 'shoulder_menu': ['阿諾推舉', 'YTWL肩部訓練', 'T字俯臥撐', '站姿啞鈴肩推'], 'hand_menu': ['骷髏破碎機', '過頭啞鈴伸展', '二頭彎舉'], 'leg_menu': ['踢腿', '髖部推力'], 'belly_menu': ['龍旗']}",18.083982989721203,5
User_7422,0,26,64.7,349,441,330,203,471,204,349,441,330,203,471,204,"{'chest_menu': ['蝴蝶機夾胸'], 'back_menu': ['繩索下拉'], 'shoulder_menu': ['臉拉'], 'hand_menu': ['骷髏破碎機'], 'leg_menu': ['靠牆深蹲', '膝蓋深蹲'], 'belly_menu': ['傑克刀']}",7.827113955327777,3
User_7423,1,32,80.0,214,438,225,403,241,381,214,438,225,403,241,381,"{'chest_menu': ['啞鈴臥推', '蜘蛛人伏地挺身'], 'back_menu': ['滑輪下拉'], 'shoulder_menu': ['站姿啞鈴肩推', '阿諾推舉', 'T字俯臥撐'], 'hand_menu': ['彈力帶三頭肌伸展', '啞鈴過頭伸展', 'Zottman彎舉'], 'leg_menu': ['箱式深蹲', '髖部推力', '膝蓋深蹲'], 'belly_menu': ['藥球傳遞']}",16.0975315080382,4
User_7424,0,23,96.4,464,412,487,350,378,206,464,412,487,350,378,206,"{'chest_menu': ['蝴蝶機夾胸', '窄距臥推'], 'back_menu': ['直臂下拉', '單臂高位下拉', '單臂啞鈴划船'], 'shoulder_menu': ['T字俯臥撐'], 'hand_menu': ['鎚式彎舉', '彈力帶三頭肌伸展'], 'leg_menu': ['抬腿', '俄羅斯深蹲'], 'belly_menu': ['傑克刀']}",12.812076382860985,4
User_7425,0,24,50.2,447,403,276,498,346,442,447,403,276,498,346,442,"{'chest_menu': ['蝴蝶機夾胸'], 'back_menu': ['Cable機器划船', '划船', '單臂高位下拉'], 'shoulder_menu': ['阿諾推舉'], 'hand_menu': ['過頭啞鈴伸展'], 'leg_menu': ['踢腿', '槓鈴過頭深蹲'], 'belly_menu': ['仰臥抬腿', '俄羅斯轉體']}",11.77660138241922,5
User_7426,0,59,84.3,234,312,210,332,283,297,234,312,210,332,283,297,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['過頭啞鈴伸展'], 'leg_menu': ['側臥抬腿'], 'belly_menu': ['棒式側邊抬腿']}",2.9547939101481187,1
User_7427,1,18,68.0,429,332,371,223,351,208,429,332,371,223,351,208,"{'chest_menu': ['窄距伏地挺身'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['俯身側平舉', '側平舉', '臉拉'], 'hand_menu': ['鎚式彎舉', '過頭啞鈴伸展'], 'leg_menu': ['膝蓋深蹲', '臀橋'], 'belly_menu': ['羅馬椅仰臥起坐']}",11.911142089195478,2
User_7428,1,44,79.6,351,274,375,275,495,229,351,274,375,275,495,229,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': []}",0.0,1
User_7429,1,19,86.7,419,434,469,500,266,474,419,434,469,500,266,474,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['啞鈴過頭伸展', '集中彎舉'], 'leg_menu': [], 'belly_menu': ['羅馬椅仰臥起坐']}",4.129516981490205,2
User_7430,1,40,70.8,304,466,392,395,307,229,304,466,392,395,307,229,"{'chest_menu': ['蜘蛛人伏地挺身', '啞鈴飛鳥', '跪姿伏地挺身', '上斜啞鈴臥推'], 'back_menu': ['繩索下拉', 'T槓划船'], 'shoulder_menu': ['臉拉'], 'hand_menu': ['三頭伸展', '彈力帶二頭肌彎舉', '鋼索三頭肌下壓'], 'leg_menu': [], 'belly_menu': ['羅馬椅仰臥起坐', '自行車式仰臥起坐']}",15.57931614996727,3
User_7431,0,58,75.0,431,434,237,387,307,305,431,434,237,387,307,305,"{'chest_menu': ['臥推'], 'back_menu': ['引體向上', '反向划船'], 'shoulder_menu': ['坐姿啞鈴肩推'], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': ['過頭深蹲', '硬舉', '單腿硬舉'], 'belly_menu': ['懸掛舉腿']}",10.379896723865967,4
User_7432,1,39,51.5,328,211,390,425,212,375,328,211,390,425,212,375,"{'chest_menu': [], 'back_menu': ['單臂高位下拉', '單臂啞鈴划船'], 'shoulder_menu': ['啞鈴推舉', '前平舉'], 'hand_menu': ['鋼索三頭肌下壓', 'Zottman彎舉', '反手彎舉', '過頭啞鈴伸展'], 'leg_menu': ['後踢腿'], 'belly_menu': ['藥球傳遞']}",12.743394200039553,2
User_7433,1,48,95.4,243,449,485,389,268,290,243,449,485,389,268,290,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['超人式']}",1.0956601690009293,1
User_7434,0,38,67.1,429,251,355,313,211,220,429,251,355,313,211,220,"{'chest_menu': ['吊環飛鳥'], 'back_menu': ['寬握引體向上'], 'shoulder_menu': ['坐姿啞鈴肩推'], 'hand_menu': ['法式推舉', '過頭啞鈴伸展'], 'leg_menu': ['靠牆深蹲', '腿部推舉'], 'belly_menu': ['超人式', '腹肌滾輪']}",11.004633896523629,5
User_7435,0,51,71.7,449,236,428,341,452,350,449,236,428,341,452,350,"{'chest_menu': ['窄距臥推', '窄距伏地挺身'], 'back_menu': ['反向划船'], 'shoulder_menu': ['前平舉', '蝴蝶機反向飛鳥', '面朝下肩部伸展'], 'hand_menu': ['彈力帶二頭肌彎舉', '反向握法彎舉'], 'leg_menu': ['驢子踢腿'], 'belly_menu': []}",11.463316145138924,3
User_7436,0,31,81.8,439,343,378,262,254,391,439,343,378,262,254,391,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': ['單臂高位下拉', '繩索下拉'], 'shoulder_menu': ['臉拉', '站姿啞鈴肩推'], 'hand_menu': ['集中彎舉'], 'leg_menu': ['驢子踢腿', '直腿硬舉', '抬腿', '體前屈', '踢腿'], 'belly_menu': ['超人式', '提膝仰臥起坐']}",14.428614029737659,5
User_7437,0,20,55.3,304,329,398,274,385,241,304,329,398,274,385,241,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': ['地雷管划船', 'Cable機器划船'], 'shoulder_menu': ['坐姿啞鈴肩推'], 'hand_menu': ['法式推舉'], 'leg_menu': ['髖部推力'], 'belly_menu': ['俄羅斯轉體']}",8.674781420243033,3
User_7438,0,64,58.5,285,283,265,427,220,253,285,283,265,427,220,253,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['啞鈴推舉', '俯身側平舉', '面朝下肩部伸展'], 'hand_menu': ['反手彎舉', '二頭彎舉'], 'leg_menu': ['膝蓋深蹲'], 'belly_menu': ['棒式側邊抬腿']}",9.008665046858171,2
User_7439,0,60,71.6,472,454,453,260,392,440,472,454,453,260,392,440,"{'chest_menu': ['繩索交叉', '蜘蛛人伏地挺身'], 'back_menu': ['地雷管划船', '引體向上'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['二頭彎舉', '三頭伸展'], 'leg_menu': ['俄羅斯深蹲', '彈力帶深蹲'], 'belly_menu': ['棒式側邊抬腿']}",12.351620958731566,5
User_7440,0,50,77.6,213,263,351,421,323,278,213,263,351,421,323,278,"{'chest_menu': ['蜘蛛人伏地挺身', '跪姿伏地挺身'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['法式推舉', 'Zottman彎舉', '反手彎舉', '三頭伸展', '彈力帶三頭肌伸展', '彈力帶二頭肌彎舉'], 'leg_menu': ['箱式深蹲'], 'belly_menu': ['傑克刀', '仰臥抬腿', '懸垂舉腿', '懸掛舉腿', '提膝仰臥起坐']}",20.08046987083625,5
User_7441,1,48,58.4,440,451,374,321,478,232,440,451,374,321,478,232,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶三頭肌伸展', '過頭啞鈴伸展'], 'leg_menu': ['膝蓋深蹲'], 'belly_menu': ['超人式']}",4.659718374508376,1
User_7442,1,60,98.1,394,351,215,360,373,449,394,351,215,360,373,449,"{'chest_menu': ['啞鈴飛鳥', 'Cable機器飛鳥', '史密斯臥推'], 'back_menu': ['T槓划船', '吊環引體向上', '地雷管划船'], 'shoulder_menu': ['站姿啞鈴肩推', '俯身側平舉', '坐姿啞鈴肩推'], 'hand_menu': ['反向握法彎舉'], 'leg_menu': ['靠牆深蹲', '臀橋'], 'belly_menu': ['自行車式仰臥起坐']}",16.351267868809604,5
User_7443,1,48,90.5,366,411,455,452,252,369,366,411,455,452,252,369,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['前平舉'], 'hand_menu': ['過頭啞鈴伸展'], 'leg_menu': [], 'belly_menu': ['提膝仰臥起坐']}",3.574853098286857,1
User_7444,1,48,60.2,415,309,226,371,487,247,415,309,226,371,487,247,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['棒式側邊抬腿', '毛巾捲腹']}",2.0347974567160114,1
User_7445,0,62,51.5,217,379,390,204,435,498,217,379,390,204,435,498,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': [], 'belly_menu': ['棒式側邊抬腿']}",2.3317871910032832,1
User_7446,0,33,53.1,228,380,271,471,399,443,228,380,271,471,399,443,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['反向高位下拉', '划船'], 'shoulder_menu': ['蝴蝶機反向飛鳥', '阿諾推舉', '側平舉'], 'hand_menu': ['集中彎舉', '鎚式彎舉'], 'leg_menu': ['直腿硬舉'], 'belly_menu': ['自行車式仰臥起坐']}",13.33606412242993,5
User_7447,1,45,62.2,293,489,374,444,392,280,293,489,374,444,392,280,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': ['反向握法彎舉'], 'leg_menu': ['小腿提踵'], 'belly_menu': []}",3.578453554318928,1
User_7448,0,52,87.8,231,488,420,295,247,431,231,488,420,295,247,431,"{'chest_menu': ['跪姿伏地挺身', '彈力帶胸部推舉', '上斜槓鈴臥推'], 'back_menu': ['寬握引體向上', 'Cable機器划船', '反向划船', '單臂高位下拉'], 'shoulder_menu': ['面朝下肩部伸展', '坐姿啞鈴肩推', 'YTWL肩部訓練'], 'hand_menu': ['鎚式彎舉'], 'leg_menu': ['體前屈', '深蹲'], 'belly_menu': ['毛巾捲腹']}",17.370139449663117,5
